Tue Jan 23 14:59:38 +0000 2024,1.75E+18,"@Ki_Gemoy99 Sesuai UU Nomor 24/2011, Bdn Penyelenggara Jam Sos Kesehatan atau BPJS Kesehatan mnjdi pengelola asuransi sosial itu. Ada mekanisme subsidi silang di dlm penyelenggaraan jaminan kshtan brbasis asuransi sosial. Yg kaya menyubsidi yang miskin dan yg sehat menyubsidi yg sakit.",0,1,0,0,in,7.10E+17,1.75E+18,HarsoyoBams,https://twitter.com/HarsoyoBams/status/1749809120511971605
Tue Jan 23 13:18:24 +0000 2024,1.75E+18,"terus terus masyarakat yang rugi deh capek, negara juga yg dirugikan kita serius menolak pasal tembakau di RPP UU Kesehatan.  @Kemenperin @KemnakerRI @Jokowi @KemenkesRI #TolakPasalTembakauRPPKesehatan https://t.co/zSbmthX4LV",0,0,0,0,in,2757287811,1.75E+18,cutehsy,https://twitter.com/cutehsy/status/1749783643009196479
Tue Jan 23 13:08:40 +0000 2024,1.75E+18,"gilsss kebijakan yang sangat memberikan penyakit ke rakyatnya sendiri, negara pun ikut rugi. kita serius menolak pasal tembakau di RPP UU Kesehatan.  @Kemenperin @KemnakerRI @Jokowi @KemenkesRI #TolakPasalTembakauRPPKesehatan https://t.co/umndtrYu77",0,0,0,0,in,2758393941,1.75E+18,neckleot,https://twitter.com/neckleot/status/1749781191560171951
Tue Jan 23 13:08:32 +0000 2024,1.75E+18,"Mau menunggu seberapa lagi untuk menolak pasal tembakau di RPP UU Kesehatan para pengamat aja udah bilang klo aturan ini buat rugi negara @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI
#TolakPasalTembakauRPPKesehatan https://t.co/D7FQsLuW1V",0,0,0,0,in,1.73E+18,1.75E+18,eggrebus88575,https://twitter.com/eggrebus88575/status/1749781158681071759
Tue Jan 23 13:04:58 +0000 2024,1.75E+18,"ini seriusan sektor ekonomi kena dampaknya, pendapat pun akan menurun nih masa ga ada tindakan si pak? kita serius menolak pasal tembakau di RPP UU Kesehatan. @Jokowi @KemenkesRI  @Kemenperin @KemnakerRI #TolakPasalTembakauRPPKesehatan https://t.co/oYUWGKDHo6",0,0,0,0,in,8.44E+17,1.75E+18,cafceine,https://twitter.com/cafceine/status/1749780261703983463
Tue Jan 23 12:58:23 +0000 2024,1.75E+18,"aduh banyak yg kena getahnya nih, keputusan kami saat ini adalah tolong bertindak yang adil, kita serius menentang pasal tembakau di RPP UU Kesehatan.  @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI #TolakPasalTembakauRPPKesehatan https://t.co/Nup5boC9Zs",0,0,0,0,in,8.59E+17,1.75E+18,groavn,https://twitter.com/groavn/status/1749778606178673017
Tue Jan 23 12:57:58 +0000 2024,1.75E+18,dampak aturan rpp kesehatan disektor perekonomian nih cukup serius loh pak kita serius menentang pasal tembakau di RPP UU Kesehatan.  @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI #TolakPasalTembakauRPPKesehatan https://t.co/aDQbPNOJQV,0,0,0,0,in,1.29E+18,1.75E+18,cassualy,https://twitter.com/cassualy/status/1749778499001593981
Tue Jan 23 12:56:13 +0000 2024,1.75E+18,"@claudyawest @safirawwww Hasilnya UU TPKS lolos, UU Kesehatan Ibu &amp  Anak sampai perlindungan perempuan pun yg ngawal beliau.  Andai memorinya dibuka soal keras tarung RUU di balai legislatif, pasti kalimat nganggur gak ngapa-ngapain"" gak akan keluar. Masyarakat kita memang gampang ngejudge.""",0,1,0,0,in,1.47E+18,1.75E+18,Alexa_dalee,https://twitter.com/Alexa_dalee/status/1749778058398302664
Tue Jan 23 12:55:30 +0000 2024,1.75E+18,"Jadi merugikan banyak orang, jelas kita semua menolak pasal tembakau di RPP UU Kesehatan, karena efeknya semakin tidak stabil perekonomian indonesia  @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI #TolakPasalTembakauRPPKesehatan https://t.co/wp4EK9Qqpd",0,0,0,0,in,1.26E+18,1.75E+18,chiodru,https://twitter.com/chiodru/status/1749777879586750698
Tue Jan 23 12:49:47 +0000 2024,1.75E+18,"nah imbasnya kan gini-gini ke para pengusaha tembakau sampe ke pkl pula, nolak bgt sih RPP UU Kesehatan ini, sehrsnya pemerintah bisa kasih solusi juga nih #TolakPasalTembakauRPPKesehatan @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI  https://t.co/rrMgcsEZTv",0,0,0,0,in,1.57E+18,1.75E+18,icarusta,https://twitter.com/icarusta/status/1749776441439572329
Tue Jan 23 12:47:55 +0000 2024,1.75E+18,"pengusaha sampe pkl pun nolak bgt RPP UU Kesehatan ini, padahal udh jls dampaknya tuh bisa merugikan negara #TolakPasalTembakauRPPKesehatan
@Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/HUTqgjyw5H",0,0,0,0,in,1.64E+18,1.75E+18,doneflub,https://twitter.com/doneflub/status/1749775971622977975
Tue Jan 23 12:45:44 +0000 2024,1.75E+18,"jelas ini bikin dampak buruk buat industri tembakau, apalagi terkait RPP UU Kesehatan, nolak bgt sih UU itu kalau bikin rugi negara #TolakPasalTembakauRPPKesehatan @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI  https://t.co/jSo32jnbac",0,0,0,0,in,1.60E+18,1.75E+18,etbcail,https://twitter.com/etbcail/status/1749775420852219985
Tue Jan 23 12:33:06 +0000 2024,1.75E+18,"semangat sayangkuu @R_AdelJKT48 💗 jaga kesehatan ya disana. awas barang ketinggalan loh. love uu💗💗""",0,0,0,0,in,1.53E+18,1.75E+18,brownswetiess,https://twitter.com/brownswetiess/status/1749772244342157521
Tue Jan 23 10:53:19 +0000 2024,1.75E+18,"@MizzKriwil Visi misi? Bagus dari mana anjir.  UU KPK udah, UU Ciptaker udah, UU Kesehatan udah, case Rempang, case Wadas, Smelter pada meleduk di Sulawesi, Demo di-represif, Ormas ditembak, Papua chaos, IKN.  Visi-misi mereka in general ya melanjutkan yang sekarang, ffs.",0,3,2,135,in,111235768,1.75E+18,ariefinns,https://twitter.com/ariefinns/status/1749747130464661650
Tue Jan 23 09:36:51 +0000 2024,1.75E+18,@Djeng_Hiz 1. Siapa jelang pilpres ubah UU syarat Capres hanya SMA? 2. Siapa jelang pilpres ubah aturan kesehatan fisik sehingga Gus Dur nggak bisa Nyapres 2004? 3. Siapa yang ubah Presidential Threshold 20 persen jelang 2009 agar SBY tak bisa Nyapres? Benar2 tangguh 🔥,0,1,0,0,in,1.46E+18,1.75E+18,Danu_d4nu,https://twitter.com/Danu_d4nu/status/1749727887698333842
Tue Jan 23 09:20:41 +0000 2024,1.75E+18,Akibat Hukum Ketidakterlibatan DPD dalam Pembentukan UU Kesehatan | Mahkamah Konstitusi Republik Indonesia https://t.co/VLFY5LG1Dw,0,0,0,1,in,116468854,1.75E+18,dharmawiguna,https://twitter.com/dharmawiguna/status/1749723820590829568
Tue Jan 23 09:03:34 +0000 2024,1.75E+18,Wakil Ketua MK Pertanyakan Peran DPD dalam Pembentukan UU Kesehatan - https://t.co/xTilcvwoHe   #IDCORNER #IndonesianScout,0,0,0,0,in,1.68E+18,1.75E+18,indonesianscout,https://twitter.com/indonesianscout/status/1749719511337742567
Tue Jan 23 06:14:26 +0000 2024,1.75E+18,"Secara terpisah, Muhlis Natsir, Kepala @karantinajatim menegaskan peran penting karantina dlm menjaga keamanan &amp  kesehatan hewan yg masuk ke 🇮🇩. “Pemasukan hewan ke 🇮🇩 wajib bebas dari HPHK sesuai amanah UU 21 Tahun 2019, tentang Karantina Hewan, Ikan &amp  Tumbuhan, jelasnya. https://t.co/BKrzuTzgFl""",0,1,0,1,in,3302295457,1.75E+18,karantinajatim,https://twitter.com/karantinajatim/status/1749676949256163633
Tue Jan 23 05:39:53 +0000 2024,1.75E+18,"Sementara itu, dari sidang Uji Formil UU Kesehatan di MK https://t.co/2GWMpM5tnb https://t.co/EDGqQ1lvCs",0,0,1,2,in,103910267,1.75E+18,nirwan_anestesi,https://twitter.com/nirwan_anestesi/status/1749668252828221551
Tue Jan 23 04:56:38 +0000 2024,1.75E+18,"pagii shengg, aku hari ini mager keluar, kayaknya bakal dirumah aja. kamu juga janlup yaa jaga kesehatan dan minum vitamin jg.  love uu n i'm still gonna miss uu brow #Ciedibales @Gracie_JKT48",0,1,0,4,in,1.68E+18,1.75E+18,gebinsiregarr,https://twitter.com/gebinsiregarr/status/1749657368487772369
Tue Jan 23 01:11:21 +0000 2024,1.75E+18,"@PsychChocho @txtdrjkt hasil pemeriksaan kesehatan tersebut (sertifikat) dijadikan sebagai persyaratan administrasi dalam proses pencatatan pernikahan di KUA Kecamatan"" jelas melanggar UU Perkawinan dan konstitusi. Sukarela boleh, persyaratan tidak.""",0,0,2,5,in,1.61E+18,1.75E+18,TedInvestigasi,https://twitter.com/TedInvestigasi/status/1749600673912824208
Mon Jan 22 23:34:27 +0000 2024,1.75E+18,"Nikah adalah hak konstitusional yang hanya dapat dibatasi melalui UU. Syarat2 untuk menikah ada di UU Perkawinan, gak ada syarat kesehatan. Syarat apa saja yang tidak ada di UU Perkawinan adalah ilegal. Proses upaya hukum dimulai. https://t.co/djy308Tgf4",2,4,60,101,in,1.61E+18,1.75E+18,TedInvestigasi,https://twitter.com/TedInvestigasi/status/1749576287348564134
Mon Jan 22 16:44:37 +0000 2024,1.75E+18,"@fullsun06_hc @Nesyasefianaa MARKHYUCK JAYA JAYA JAYA  mahae semoga makin lancar karir nya, semoga selalu diberikan kesehatan ditengah padatnya jadwal🥹 selalu dikelilingi orang baik🫂makin byk yg sayang mereka, semoga yg ngehate mahae idup lu senin terus🫵 semoga makin kuat ya bahunya🥺 love uu mahae🥺🫰",0,0,0,0,in,1.57E+18,1.75E+18,nominshineee,https://twitter.com/nominshineee/status/1749473150348501083
Mon Jan 22 16:13:29 +0000 2024,1.75E+18,"@lilisayangg mahae semoga makin lancar karir nya, semoga selalu diberikan kesehatan ditengah padatnya jadwal🥹 selalu dikelilingi orang baik🫂makin byk yg sayang mereka, semoga makin kuat ya bahunya🥺 love uu mahae🥺🫰",0,0,0,0,in,1.57E+18,1.75E+18,nominshineee,https://twitter.com/nominshineee/status/1749465314704928779
Mon Jan 22 15:56:41 +0000 2024,1.75E+18,"Ditengah hiruk pikuk pemilu, saat ini di MK ada sidang uji formil UU No 17 th 2024 ttg Kesehatan, saksi ahli Djohermansyah Djohan ahli Otonomi daerah menyampaikan pendapat ttg tidak dilibatkan @DPDRI dlm proses pembuatan UU @fahiraidris @PBIDI @depkominfopdgi @PP_IAI @DPP_PPNI https://t.co/PIVNLr7nOM",1,1,1,1,in,1.70E+18,1.75E+18,PemerhatiUUKes,https://twitter.com/PemerhatiUUKes/status/1749461089480482839
Mon Jan 22 15:46:02 +0000 2024,1.75E+18,"@txtdrkeylie kejahatan pada hewan diatur UU No. 18/2009  yang diubah menjadi UU No 41/2014 tentang peternakan dan kesehatan hewan, PP No. 95/2012 tentang kesehatan  masyarakat veteriner dan kesejahteraan hewan untuk dapat melindungi  hewan dari para pelaku kejahatan terhadap hewan di Indo",0,1,0,0,in,1.42E+18,1.75E+18,kindaschwensza,https://twitter.com/kindaschwensza/status/1749458408481374246
Mon Jan 22 14:44:39 +0000 2024,1.75E+18,"Absennya DPD bisa menjadi cacat formil karena pelanggaran terhadap hukum konstitusi"" ... ""UU Kesehatan ini yang tidak melibatkan DPD dalam pembahasannya menjadikan UU Kesehatan tersebut harus dipandang tidak berlaku lagi"" https://t.co/5Ud5sKAL8L https://t.co/8D0wKpOY7K""",0,0,3,7,in,1.61E+18,1.75E+18,TedInvestigasi,https://twitter.com/TedInvestigasi/status/1749442960599535685
Mon Jan 22 13:18:28 +0000 2024,1.75E+18,"Selama ini berkontribusi, tiba2 merugi, siapa jg yg dihadapkan kondisi kayak gini yg gak bakal ikutan menolak pasal tembakau di RPP UU Kesehatan coba? Semoga segera ada solusinya #TolakPasalTembakauRPPKesehatan
@Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/flvJ1FMCVy",0,0,0,0,in,1.60E+18,1.75E+18,Lollycat_Images,https://twitter.com/Lollycat_Images/status/1749421269748191640
Mon Jan 22 13:13:48 +0000 2024,1.75E+18,"Bayangin aja kalau kita lagi mengalami dampak kerugian, terus g tau harus gimana, dan blm dapet solusi. Itu yang lg dirasain mereka yang menolak pasal tembakau di RPP UU Kesehatan #TolakPasalTembakauRPPKesehatan
@Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/CB7Ci1CMOK",0,0,0,0,in,1.72E+18,1.75E+18,Krisnayant15954,https://twitter.com/Krisnayant15954/status/1749420097545064484
Mon Jan 22 13:10:25 +0000 2024,1.75E+18,"Gak bisa bantu apa2, cuma turut bersedih, dan berdoa semoga upaya2 masyarakat yg menyerukan menolak pasal tembakau di RPP UU Kesehatan #TolakPasalTembakauRPPKesehatan
dapat didengar &amp  ditindaklanjuti oleh pihak @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/kl6XUgWLJa",0,0,0,0,in,1.71E+18,1.75E+18,SeanovicSean,https://twitter.com/SeanovicSean/status/1749419243769393481
Mon Jan 22 13:07:54 +0000 2024,1.75E+18,"Udah paling bener emang nolak pasal tembakau di RPP UU Kesehatan ini bahaya banget klo udah ngerugiin negara @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI
#TolakPasalTembakauRPPKesehatan https://t.co/Rb7envmA4s",0,0,0,0,in,1.65E+18,1.75E+18,rayyanka321,https://twitter.com/rayyanka321/status/1749418611205439647
Mon Jan 22 13:05:15 +0000 2024,1.75E+18,"Semoga bapak ibu pihak terkait  mau diskusi bareng buat setidaknya ngurangin dampak kerugian buat masyarakat yang terdampak dan menolak pasal tembakau di RPP UU Kesehatan #TolakPasalTembakauRPPKesehatan
@Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/Hmpejj6TcH",0,0,0,0,in,1.60E+18,1.75E+18,LollycatId,https://twitter.com/LollycatId/status/1749417946978697569
Mon Jan 22 13:04:10 +0000 2024,1.75E+18,"ini beri dampak negatif bgt sih apalagi di IHT, para pengusaha dan PKL justru menolak bgt soal RPP UU Kesehatan ini #TolakPasalTembakauRPPKesehatan
@Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/rrMgcsEZTv",0,0,0,0,in,1.57E+18,1.75E+18,icarusta,https://twitter.com/icarusta/status/1749417670884331536
Mon Jan 22 13:02:55 +0000 2024,1.75E+18,"pasal tembakau di RPP kesehatan ini mengakibatkan efek domino yg komplek sehingga bisa merugikan bnyk pihak di industri rokok.Kita harus tolak pasal tembakau di RPP UU Kesehatan @Kemenperin @KemnakerRI @Jokowi  @Kemenkes_RI #TolakPasalTembakauRPPKesehatan
https://t.co/nTcq20vd2J",0,0,0,0,in,1.57E+18,1.75E+18,JuneedYawnz,https://twitter.com/JuneedYawnz/status/1749417358907842628
Mon Jan 22 13:02:19 +0000 2024,1.75E+18,"kalau RPP UU Kesehatan disahkan hal ini bakal ngerugiin bukannya cuma negara sih, pengusaha tembakau sampe pkl pun kena dampaknya  #TolakPasalTembakauRPPKesehatan
@Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/WtMY7b0uPH",0,0,0,0,in,484519055,1.75E+18,dolmareo,https://twitter.com/dolmareo/status/1749417207883543013
Mon Jan 22 13:02:00 +0000 2024,1.75E+18,"Yakin nih pak, mau biarin masyarakat yang menolak pasal tembakau di RPP UU Kesehatan? Coba kita tengok bareng2 lah kerugian apa yang bakal terjadi, biar bisa diminimalisir sama2 #TolakPasalTembakauRPPKesehatan
@Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/EFbttyQiU4",0,0,0,0,in,1.61E+18,1.75E+18,ThelastThree00,https://twitter.com/ThelastThree00/status/1749417126350479738
Mon Jan 22 12:59:36 +0000 2024,1.75E+18,"ini beri dampak negatif bgt deh ke pengusaha dan sektor ekonomi dan lainnya, nolak bgt sih soal RPP UU Kesehatan ini, harusnya ada solusi agar tdk merugikan negara juga #TolakPasalTembakauRPPKesehatan
@Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/c44CNZavTJ",0,0,0,0,in,1.64E+18,1.75E+18,doneflub,https://twitter.com/doneflub/status/1749416525415751774
Mon Jan 22 12:58:06 +0000 2024,1.75E+18,"Banyaknya masyarakat yang menolak pasal tembakau di RPP UU Kesehatan emang berbanding lurus sama kontribusi besar selama ini pak. #TolakPasalTembakauRPPKesehatan
Jadi dimohon kebijaksanaannya dari @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/np9Fs2kfrk",0,0,0,0,in,1.61E+18,1.75E+18,hapekantor2018,https://twitter.com/hapekantor2018/status/1749416147647361069
Mon Jan 22 12:55:42 +0000 2024,1.75E+18,"jelas bakal rugiin negara, krn banyak pengusaha maupun industri terkait nolak RPP UU Kesehatan ini, sehrsnya pemerintah peka dong seblm pengesahan UU ini #TolakPasalTembakauRPPKesehatan @Kemenperin @KemnakerRI @Jokowi @Kemenkes_R https://t.co/w5RjSv9gdp",0,0,0,0,in,1.60E+18,1.75E+18,etbcail,https://twitter.com/etbcail/status/1749415543290138989
Mon Jan 22 12:53:52 +0000 2024,1.75E+18,"Ini nih pak alesannya banyak yg menolak pasal tembakau di RPP UU Kesehatan #TolakPasalTembakauRPPKesehatan
Jelas banget kan kontribusinya selama ini, bisalah tolong diperhatikan lagi @Kemenperin @KemnakerRI @Jokowi @Kemenkes_RI https://t.co/iXu34uV0s2",0,0,0,0,in,1.61E+18,1.75E+18,bamanah2018,https://twitter.com/bamanah2018/status/1749415079861510167
Mon Jan 22 11:45:31 +0000 2024,1.75E+18,pelanggaran uu kesehatan gksi? terutama kesehatan mental:/ kalian termasuk korban dari ini tdak?? https://t.co/yISslePpqc,0,1,0,0,in,1.68E+18,1.75E+18,jseongpuffs,https://twitter.com/jseongpuffs/status/1749397881931620444
Mon Jan 22 11:42:23 +0000 2024,1.75E+18,"...UU Kesehatan Jiwa.  Sebuah inovasi yang membuat saya tersanjung ((sedikit)). UU ini melarang diskriminasi terhadap ODGJ. Terlebih, siapapun yang memasung para ODGJ akan dikenakan sanksi.   sebuah aturan baru yang ✨luar biasa✨ https://t.co/Huq4voVRmI",0,1,0,1,in,1.28E+18,1.75E+18,jurno_id,https://twitter.com/jurno_id/status/1749397089619230728
Mon Jan 22 11:22:25 +0000 2024,1.75E+18,"Depresi sejak remaja? Kok bisa?    Isu kesehatan mental di Indonesia masih perlu perbaikan. Apalagi, soal implementasi UU Kesehatan Jiwa masih jarang.  Para paslon katanya punya visi misi untuk memperbaiki isu kesehatan mental. Hmmm.   [sedikit thread buat kalian] https://t.co/4LKjx7DjTd",1,1,15,25,in,1.28E+18,1.75E+18,jurno_id,https://twitter.com/jurno_id/status/1749392064645886377
Mon Jan 22 10:49:11 +0000 2024,1.75E+18,"@fairyyspace always happy mark, semoga kamuuu selaluu diberikan kesehatan supaya kamuu bisaa trs mensinarin hari² ku dengan senyuman indah muu , semoga jugaa km selalu dikelilingi orng² baik yaaa,i lovee uu markk🤍🤍",0,0,0,0,in,1.69E+18,1.75E+18,bubblle_gumm,https://twitter.com/bubblle_gumm/status/1749383703825154501
Mon Jan 22 10:14:20 +0000 2024,1.75E+18,"Akses kolom berita pada laman https://t.co/USfsGrRy9K untuk membaca berita selengkapnya ya, #Courtizen! ☺️ (3/3)  #MengawalKonstitusi #salaMKonstitusi #MKRI #UUKesehatan",0,0,0,0,in,517105241,1.75E+18,officialMKRI,https://twitter.com/officialMKRI/status/1749374931102728655
Mon Jan 22 10:14:19 +0000 2024,1.75E+18,UU No. 17 tahun 2023 tentang Kesehatan bukan saja menafikan otonomi daerah berbasis Negara Kesatuan Republik Indonesia (NKRI) tetapi pada gilirannya merugikan kedudukan serta kepentingan tenaga medis dan tenaga kesehatan yang secara populasi tersebar di wilayah NKRI. (2/3),0,1,0,0,in,517105241,1.75E+18,officialMKRI,https://twitter.com/officialMKRI/status/1749374928888160436
Mon Jan 22 10:14:18 +0000 2024,1.75E+18,Dua orang Ahli dan tiga orang Saksi Pemohon dihadirkan secara luring maupun daring dalam Sidang ketujuh Uji Formil UU Kesehatan. Laica Marzuki selaku salah satu Ahli Pemohon mengatakan tidak dilibatkannya Dewan Perwakilan Daerah (DPD) dalam proses pembentukan (1/3) https://t.co/XQE7V9Aq5y,0,2,0,4,in,517105241,1.75E+18,officialMKRI,https://twitter.com/officialMKRI/status/1749374925679603936
Mon Jan 22 06:14:36 +0000 2024,1.75E+18,"@Ssormnta Huhu thank uu, kamu juga jaga kesehatan yaa🤍",0,0,0,1,in,1.69E+18,1.75E+18,jaystuminit,https://twitter.com/jaystuminit/status/1749314601433604202
Mon Jan 22 05:05:16 +0000 2024,1.75E+18,"@lilyaquina Oh ibu.. Alasan pindahnya naif skali. Jelang Pilpres UU diubah syarat Capres jd min SMA, d𝐢𝐭𝐮𝐫𝐮𝐧𝐤𝐚𝐧. Demi apa?  Dulu, jelang Pilpres 2004 syarat ditambah: kesehatan fisik (Gus Dur ga bisa Nyapres).  Itu realita, fakta perpolitikan kita. Toh itu sah.",0,0,0,0,in,1.33E+18,1.75E+18,d4nlee01,https://twitter.com/d4nlee01/status/1749297155435814950
Mon Jan 22 03:59:44 +0000 2024,1.75E+18,Jika mengacu pada uu Kesehatan yg baru benar demikian hehe,0,1,0,1,in,318274209,1.75E+18,dosenkesmas,https://twitter.com/dosenkesmas/status/1749280662002311211
Mon Jan 22 01:04:58 +0000 2024,1.75E+18,@_Satsuki98 Loh kenapaa😭 tp jaga kesehatan yaa satoo lop uu💖👊✨️,0,1,0,0,in,1.25E+18,1.75E+18,nduu_ll,https://twitter.com/nduu_ll/status/1749236681818112271
Mon Jan 22 00:56:08 +0000 2024,1.75E+18,"Tauu nihhh aku juga kangennn😤betewek semangat teruss yah shengg senin nyaa,jangan lupa makan,minum jaga kesehatan juga yah shengg,..lop uu 🫶🤍🤍#answerella @AM_EllaJKT48",0,0,0,0,in,1.68E+18,1.75E+18,4youhamzz,https://twitter.com/4youhamzz/status/1749234457293595038
Sun Jan 21 23:52:16 +0000 2024,1.75E+18,"@dr_tompi Padahal bapaknya menyikat habis UU kesehatan, apa lupa bang ?  Buat nakes, mau lanjut apa perubahan ?",0,0,0,0,in,162627606,1.75E+18,sulaimanariefst,https://twitter.com/sulaimanariefst/status/1749218386322862293
Sun Jan 21 22:22:26 +0000 2024,1.75E+18,"gini nih kalo bullying sama abuse di normalisasikan berkedok 'biar ga punya mental tempe' anjing gue sebel banget, semoga ada uu yang ngebahas isu kaya gini nantinya deh, biar lebih aware lagi dengan kesehatan mental seseorang.",0,0,0,1,in,1.54E+18,1.75E+18,curiousnisa,https://twitter.com/curiousnisa/status/1749195779439546471
Sun Jan 21 21:25:18 +0000 2024,1.75E+18,@hariankompas Profesi #Apoteker termasuk profesi yg disebutkan dlm UU No. 17 Tahun 2023 tentang Kesehatan yg dibuat secara Omnibus Law dan disahkan dlm Rapat Paripurna DPR 11 Juli 2023 dan ditandatangani Presiden pada 8 Agustus 2023,0,1,0,1,in,61769050,1.75E+18,ahbagiyo,https://twitter.com/ahbagiyo/status/1749181399255675118
Sun Jan 21 13:43:47 +0000 2024,1.75E+18,"SKM peminatan Gizi Kesmas  D3 Gizi S1 Gizi S1 Teknologi pangan  Btw SGZ juga mereka dihentikan STR nya pasca uu Kesehatan yg baru, nasib sama kaya SKM😅",0,2,0,2,in,318274209,1.75E+18,dosenkesmas,https://twitter.com/dosenkesmas/status/1749065254779445410
Sun Jan 21 13:27:31 +0000 2024,1.75E+18,"Batubara dilindungi dengan UU Minerba, tapi tidak memperhitungkan dampak lingkungan dan kesehatan?",0,0,1,0,in,1.20E+18,1.75E+18,Arifnaleraja,https://twitter.com/Arifnaleraja/status/1749061161788776947
Sun Jan 21 13:17:32 +0000 2024,1.75E+18,"Selama ini energi kotor batu bara dapat banyak insentif, salah satunya revisi UU Minerba, dan yang paling penting dampak terhadap lingkungan dan kesehatan tidak pernah dihitung.   Jika semua faktor itu dihitung maka energi terbarukan jauh lebih murah. @gibran_tweet",5,8,282,763,in,43074696,1.75E+18,GreenpeaceID,https://twitter.com/GreenpeaceID/status/1749058650776449516
Sun Jan 21 11:54:52 +0000 2024,1.75E+18,@DoehMA974 Yang dua tuh pendukung UU cilaka kesehatan.. Mana berani datang.. Mau di rujak audiens.. Atut.. Tut.. Tut..,0,0,1,4,in,1.63E+18,1.75E+18,UmmiYusniar,https://twitter.com/UmmiYusniar/status/1749037843467698205
Sun Jan 21 11:34:50 +0000 2024,1.75E+18,"Ah, yg bener, dok @berlianidris? Nanti kayak rezim sekarang pula, alih-alih mengaktifkan UU Kekarantinaan Kesehatan saat Pandemi (amit-amit jika terjadi lagi), malah mendorong di balik layar UU Cilaka—mengingat koalisinya, jg pro-UU Cilaka. Nyawa di Republik ini kan diobral, dok.",0,0,0,0,in,1.05E+18,1.75E+18,kopididid,https://twitter.com/kopididid/status/1749032802937614536
Sun Jan 21 10:51:22 +0000 2024,1.75E+18,"Rekayasa dan propaganda virus tipu-tipu siap mereka mainkan di tahun 2024. Tujuannya hanya mereka lebih bebas menguasai,mengatur dan mengendalikan tubuh anda dengan pandemi treaty dan UU KESEHATAN OMNIBUSUK itu. https://t.co/6ErcXinnO3",0,0,3,0,in,1.60E+18,1.75E+18,AriesTruss,https://twitter.com/AriesTruss/status/1749021865438564823
Sun Jan 21 02:15:05 +0000 2024,1.75E+18,di dalam uu cipta kerja sudah diatur secara detail agar bisa menciptakan lapangan pekerjaan #TegakkanHukum #KPK-RI #UndangUndang #ReformasiHukum #UUKesehatan nina mirdad bu retno tidur https://t.co/nyi8njgmwy,0,0,0,0,in,1.49E+18,1.75E+18,Vianzrian,https://twitter.com/Vianzrian/status/1748891939230105613
Sun Jan 21 02:13:50 +0000 2024,1.75E+18,"Manfaat UU Ciptaker untuk anak muda adalah menciptakan lapangan pekerjaan, akses mudah mengajukan izin usaha, pembiayaan usaha dan akses fasilitas #TegakkanHukum #KPK-RI #UndangUndang #ReformasiHukum #UUKesehatan nina mirdad bu retno tidur https://t.co/iEyAt0AxQe",0,0,0,0,in,1.49E+18,1.75E+18,BinaAndreina,https://twitter.com/BinaAndreina/status/1748891622660768115
Sat Jan 20 23:46:19 +0000 2024,1.75E+18,"Itu sebelum UU Kesehatan terbaru disahkan, masih ada kesempatan lulusan S1 farmasi dapet STR meski buat ngedapetin itu sulitnya setengah mati. Setelah UU Kesehatan terbaru disahkan, yang bisa dapet STR cuma lulusan D3 Farmasi, S1 Farmasi gadapet.",0,1,0,0,in,619947862,1.75E+18,garin_tralalala,https://twitter.com/garin_tralalala/status/1748854497714295061
Sat Jan 20 21:31:17 +0000 2024,1.75E+18,UU omnibulaw kesehatan adalah fasisme medis. WHO bisa seenaknya mengumumkan pandemi secara mendadak disuatu negara. Ini sekali lagi bukan soal pandemi tapi total kontrol dan depopulasi penduduk dunia dengan alasan bodoh net 0% karbon halu.,0,0,0,0,in,1.27E+18,1.75E+18,theaqyal,https://twitter.com/theaqyal/status/1748820517887611208
Sat Jan 20 20:10:35 +0000 2024,1.75E+18,Masukan untuk El Professor: 1. Kelanjutan UU EBT 2. Isu relasi antara pendidikan tinggi dan karier yang lagi hangat (termasuk MSIB) 3. Kesehatan mental anak-anak generasi Z (isu dan pendekatannya) 4. Hilirisasi yang bertanggung jawab--khususnya K3 dan kesejahteraan pekerja,0,1,0,5,in,1.47E+18,1.75E+18,alfinfbasundoro,https://twitter.com/alfinfbasundoro/status/1748800210112049650
